Hotel,Dish,Review,Rating,Price
Hotel Y,Korma,texture portion aromatic portion aroma price spices savory cuisine price service taste texture rich tasty aromatic portion chef undercooked texture,5,$14.95
Hotel Y,Korma,expensive ambiance heavenly aroma menu presentation dish aroma recommendation flavor authentic cuisine chef chef service texture delicious restaurant mediocre spicy,4,$14.95
Hotel Y,Korma,mediocre flavorful heavenly aromatic experience bland rich dish chef service aroma flavorful expensive expensive delicious presentation tasty recommendation bland tasty,1,$14.95
Hotel Y,Dal Makhani,price heavenly menu flavorful savory bland undercooked dish dish mediocre price spices satisfying spices unique service authentic spices savory affordable,5,$19.43
Hotel Y,Dal Makhani,dish bland spices disappointing expensive price portion taste satisfying disappointing experience menu price restaurant cuisine portion aroma rich satisfying restaurant,1,$19.43
Hotel Y,Dal Makhani,authentic mediocre flavorful authentic mediocre mouthwatering overcooked experience delicious mouthwatering dish price undercooked authentic restaurant ambiance taste taste unique menu,4,$19.43
Hotel Y,Dal Makhani,restaurant tasty cuisine delicious overcooked mouthwatering ambiance menu aromatic price portion aromatic flavor flavorful ingredients delicious experience taste price tasty,4,$19.43
Hotel Y,Dal Makhani,spicy rich aromatic flavor mouthwatering disappointing satisfying recommendation rich expensive ingredients portion recommendation quality flavor menu ambiance portion quality mouthwatering,5,$19.43
Hotel Y,Dal Makhani,bland ingredients authentic spicy aroma menu portion price experience quality experience experience cuisine undercooked undercooked price taste rich service ingredients,2,$19.43
Hotel Y,Dal Makhani,presentation aromatic aromatic mouthwatering meal heavenly flavor mediocre restaurant chef rich menu taste bland menu savory authentic tasty unique unique,4,$19.43
Hotel Y,Dal Makhani,dish presentation ingredients presentation ingredients recommendation satisfying savory flavorful rich cuisine quality portion portion aroma portion restaurant texture recommendation delicious,5,$19.43
Hotel Y,Dal Makhani,flavorful presentation affordable cuisine recommendation ingredients cuisine rich disappointing authentic spices spices texture meal texture meal ambiance undercooked experience price,2,$19.43
Hotel Y,Dal Makhani,bland expensive chef meal aroma exquisite flavor quality unique affordable presentation taste satisfying mediocre dish delicious heavenly mouthwatering aromatic bland,4,$19.43
Hotel Z,Palak Paneer,spicy presentation aroma bland aroma aromatic restaurant spices chef mouthwatering unique cuisine unique heavenly ingredients exquisite bland ingredients tasty service,5,$18.88
Hotel Z,Palak Paneer,quality ingredients heavenly tasty rich satisfying rich ambiance restaurant experience delicious portion service spicy disappointing spicy satisfying bland disappointing mouthwatering,2,$18.88
Hotel Z,Palak Paneer,cuisine taste mediocre taste aroma rich texture restaurant delicious flavor rich unique meal presentation cuisine recommendation menu chef flavor menu,5,$18.88
Hotel Z,Palak Paneer,flavor experience meal meal presentation flavorful rich exquisite cuisine delicious bland bland quality aromatic mediocre bland experience expensive service portion,4,$18.88
Hotel Z,Palak Paneer,recommendation heavenly spices rich restaurant flavor flavorful flavorful dish mouthwatering spicy authentic mediocre delicious tasty restaurant experience tasty heavenly ambiance,4,$18.88
Hotel Z,Palak Paneer,authentic cuisine menu heavenly cuisine cuisine chef aroma rich menu presentation tasty flavorful satisfying disappointing menu savory chef taste flavor,2,$18.88
Hotel Z,Palak Paneer,recommendation exquisite portion spices presentation tasty delicious spices portion expensive heavenly unique meal ingredients cuisine service unique bland chef heavenly,5,$18.88
Hotel Z,Palak Paneer,recommendation mediocre rich portion tasty unique restaurant delicious service affordable portion disappointing overcooked flavorful portion aromatic undercooked portion mediocre expensive,1,$18.88
Hotel Z,Palak Paneer,quality expensive unique flavorful restaurant overcooked ingredients disappointing texture service authentic taste disappointing undercooked undercooked ingredients cuisine affordable aromatic texture,4,$18.88
Hotel Z,Palak Paneer,restaurant exquisite unique exquisite cuisine texture authentic affordable chef spices overcooked aroma mediocre mediocre tasty meal spicy experience disappointing bland,5,$18.88
Hotel Z,Rogan Josh,undercooked presentation exquisite rich expensive heavenly recommendation satisfying heavenly satisfying texture spices disappointing affordable meal undercooked recommendation price cuisine taste,2,$14.21
Hotel Z,Rogan Josh,spices disappointing heavenly savory rich portion expensive flavorful presentation unique authentic price savory meal flavorful bland expensive tasty dish chef,3,$14.21
Hotel Z,Rogan Josh,tasty meal savory bland restaurant meal menu satisfying spices bland overcooked spices bland portion quality disappointing undercooked disappointing overcooked tasty,1,$14.21
Hotel Z,Rogan Josh,affordable aroma mouthwatering undercooked unique cuisine spicy savory dish undercooked authentic service unique chef aroma recommendation presentation disappointing quality cuisine,4,$14.21
Hotel Z,Rogan Josh,presentation mouthwatering restaurant disappointing overcooked flavor texture tasty taste presentation delicious service disappointing undercooked mediocre ambiance cuisine aroma exquisite unique,1,$14.21
Hotel Z,Rogan Josh,meal rich aroma spices bland aromatic price unique ambiance satisfying aromatic portion recommendation delicious satisfying portion taste ingredients unique affordable,4,$14.21
Hotel Z,Rogan Josh,meal ambiance flavorful flavor dish ambiance ingredients ingredients authentic restaurant cuisine meal chef delicious aromatic heavenly portion bland ambiance expensive,1,$14.21
Hotel Z,Rogan Josh,overcooked overcooked texture price dish spices chef flavorful ambiance presentation heavenly overcooked spices expensive presentation menu cuisine exquisite savory recommendation,1,$14.21
Hotel Z,Rogan Josh,meal satisfying savory overcooked bland price tasty quality cuisine overcooked tasty expensive spices spices delicious service dish authentic bland authentic,2,$14.21
Hotel Z,Rogan Josh,chef service expensive aroma flavorful mouthwatering experience exquisite heavenly service savory dish unique taste ingredients mouthwatering aromatic spices rich service,1,$14.21
Hotel Z,Dhokla,satisfying undercooked undercooked flavorful overcooked portion delicious recommendation overcooked restaurant undercooked undercooked disappointing mouthwatering expensive satisfying quality chef rich mouthwatering,5,$9.16
Hotel Z,Dhokla,flavor ambiance heavenly menu bland menu ingredients overcooked mouthwatering tasty flavor mouthwatering service restaurant restaurant exquisite experience experience aromatic overcooked,2,$9.16
Hotel Z,Dhokla,aroma expensive mediocre delicious aroma expensive unique recommendation flavorful ingredients flavorful chef undercooked flavor cuisine expensive aroma cuisine aroma experience,3,$9.16
Hotel Z,Dhokla,ambiance aroma restaurant recommendation savory aromatic ingredients spicy delicious mediocre bland aromatic heavenly service cuisine menu rich price spicy mediocre,1,$9.16
Hotel Z,Dhokla,price undercooked ambiance price cuisine experience service exquisite unique aroma unique undercooked menu quality rich quality ingredients exquisite authentic menu,3,$9.16
Hotel Z,Dhokla,chef texture spicy undercooked spicy ambiance portion authentic authentic restaurant flavor price bland savory unique authentic flavorful recommendation expensive menu,2,$9.16
Hotel Z,Dhokla,meal meal spicy chef savory exquisite texture spices cuisine presentation presentation dish ambiance portion aroma heavenly mediocre flavor service ingredients,2,$9.16
Hotel Z,Dhokla,heavenly taste spicy bland dish delicious mediocre spices disappointing ambiance aromatic price price mediocre mediocre undercooked aroma mouthwatering presentation mouthwatering,3,$9.16
Hotel Z,Dhokla,undercooked bland texture unique spices satisfying rich portion rich ambiance taste experience spicy experience authentic ambiance unique cuisine savory aroma,4,$9.16
Hotel Z,Dhokla,restaurant presentation chef unique ingredients affordable aroma aroma authentic texture undercooked heavenly mouthwatering texture rich undercooked restaurant ambiance ambiance ingredients,2,$9.16
Hotel Z,Korma,savory flavor disappointing menu ambiance service ambiance unique authentic price dish meal affordable menu service expensive disappointing tasty savory recommendation,2,$10.53
Hotel Z,Korma,flavorful disappointing menu expensive service heavenly flavorful dish recommendation taste unique flavorful taste taste mediocre restaurant overcooked tasty quality rich,1,$10.53
Hotel Z,Korma,mouthwatering experience service ambiance dish savory texture rich dish ingredients quality menu unique disappointing aroma chef spicy experience expensive spicy,1,$10.53
Hotel Z,Korma,undercooked spices mediocre savory delicious unique cuisine expensive quality dish chef disappointing presentation dish portion tasty spicy exquisite delicious dish,4,$10.53
Hotel Z,Korma,quality quality bland bland unique meal satisfying savory texture taste presentation taste texture mouthwatering undercooked ingredients experience experience presentation affordable,5,$10.53
Hotel Z,Korma,expensive ingredients cuisine expensive delicious undercooked exquisite recommendation spicy expensive texture exquisite overcooked aroma mouthwatering exquisite chef meal texture overcooked,1,$10.53
Hotel Z,Korma,cuisine heavenly spicy undercooked service delicious unique rich delicious quality spicy flavor experience overcooked ambiance recommendation overcooked ambiance exquisite rich,5,$10.53
